time	V(out)
3.197892967367123e-03	-1.200312e+01
3.197894319981514e-03	-1.200312e+01
3.197899349686498e-03	-1.200312e+01
3.198026832250943e-03	-1.200315e+01
3.198065134022344e-03	-1.200315e+01
3.198073191728433e-03	-1.200315e+01
3.198288904093406e-03	-1.200319e+01
3.198348081140477e-03	-1.200321e+01
3.198355669218552e-03	-1.200321e+01
3.198373957658789e-03	-1.200321e+01
3.198379309574974e-03	-1.200321e+01
3.198382123632318e-03	-1.200321e+01
3.198383333780542e-03	-1.200321e+01
3.198384492174855e-03	-1.200321e+01
3.198391748093274e-03	-1.200321e+01
3.198463863400444e-03	-1.200323e+01
3.198548963330763e-03	-1.200324e+01
3.198554096791005e-03	-1.200324e+01
3.198575535570424e-03	-1.200325e+01
3.198816019731950e-03	-1.200329e+01
3.198841547324947e-03	-1.200330e+01
3.198846879352190e-03	-1.200330e+01
3.198861486806931e-03	-1.200330e+01
3.198867926217667e-03	-1.200330e+01
3.198870250583510e-03	-1.200330e+01
3.198870988271941e-03	-1.200330e+01
3.198871911083531e-03	-1.200330e+01
3.198875901695600e-03	-1.200330e+01
3.198962480351010e-03	-1.200332e+01
3.199023074748494e-03	-1.200333e+01
3.199041991597553e-03	-1.200334e+01
3.199054914455780e-03	-1.200334e+01
3.199273847763508e-03	-1.200338e+01
3.199330145591553e-03	-1.200340e+01
3.199334790861773e-03	-1.200340e+01
3.199350052734612e-03	-1.200340e+01
3.199354988822165e-03	-1.200340e+01
3.199358067827288e-03	-1.200340e+01
3.199359768643341e-03	-1.200340e+01
3.199360620222550e-03	-1.200340e+01
3.199363578219480e-03	-1.200340e+01
3.199428553116056e-03	-1.200341e+01
3.199527138796154e-03	-1.200344e+01
3.199532477038616e-03	-1.200344e+01
3.199596357937058e-03	-1.200345e+01
3.199806263613624e-03	-1.200349e+01
3.199819130734170e-03	-1.200350e+01
3.199827713467331e-03	-1.200350e+01
3.199842040150035e-03	-1.200350e+01
3.199845765071587e-03	-1.200350e+01
3.199848148111269e-03	-1.200350e+01
3.199849783197132e-03	-1.200350e+01
3.199888363782097e-03	-1.200351e+01
3.200010155704688e-03	-1.200354e+01
3.200020301670573e-03	-1.200354e+01
3.200050970288956e-03	-1.200355e+01
3.200283092269980e-03	-1.200360e+01
3.200305610783367e-03	-1.200360e+01
3.200310436856522e-03	-1.200360e+01
3.200328807904530e-03	-1.200361e+01
3.200333862231507e-03	-1.200361e+01
3.200337178750078e-03	-1.200361e+01
3.200338559302217e-03	-1.200361e+01
3.200345135838668e-03	-1.200361e+01
3.200478991224157e-03	-1.200364e+01
3.200507131989976e-03	-1.200365e+01
3.200523551150085e-03	-1.200365e+01
3.200761408132672e-03	-1.200371e+01
3.200794925644624e-03	-1.200372e+01
3.200807591274178e-03	-1.200372e+01
3.200817606164685e-03	-1.200372e+01
3.200821593785535e-03	-1.200372e+01
3.200823835741255e-03	-1.200372e+01
3.200825818751179e-03	-1.200372e+01
3.200851641589001e-03	-1.200373e+01
3.200942497425536e-03	-1.200375e+01
3.200994294161264e-03	-1.200376e+01
3.200998768486609e-03	-1.200376e+01
3.201133709058336e-03	-1.200380e+01
3.201271212618080e-03	-1.200383e+01
3.201281633695235e-03	-1.200383e+01
3.201293695660874e-03	-1.200384e+01
3.201302849469598e-03	-1.200384e+01
3.201308502754909e-03	-1.200384e+01
3.201310142664525e-03	-1.200384e+01
3.201311055817425e-03	-1.200384e+01
3.201313448117942e-03	-1.200384e+01
3.201374769835054e-03	-1.200386e+01
3.201477714217815e-03	-1.200388e+01
3.201482280248657e-03	-1.200388e+01
3.201515603442695e-03	-1.200389e+01
3.201748044106229e-03	-1.200395e+01
3.201769423611530e-03	-1.200396e+01
3.201774304507049e-03	-1.200396e+01
3.201793563191491e-03	-1.200396e+01
3.201796319271041e-03	-1.200396e+01
3.201799662344237e-03	-1.200397e+01
3.201801495902296e-03	-1.200397e+01
3.201804030779033e-03	-1.200397e+01
3.201876413542236e-03	-1.200399e+01
3.201941302182674e-03	-1.200400e+01
3.201971592922953e-03	-1.200401e+01
3.201978211996513e-03	-1.200401e+01
3.202175794363557e-03	-1.200407e+01
3.202253765536706e-03	-1.200409e+01
3.202262002058460e-03	-1.200409e+01
3.202279866511264e-03	-1.200409e+01
3.202283957217085e-03	-1.200410e+01
3.202286249205118e-03	-1.200410e+01
3.202287870413442e-03	-1.200410e+01
3.202288611146350e-03	-1.200410e+01
3.202289297557016e-03	-1.200410e+01
3.202292327382775e-03	-1.200410e+01
3.202380938661147e-03	-1.200412e+01
3.202459094012531e-03	-1.200414e+01
3.202462857358221e-03	-1.200414e+01
3.202556432433805e-03	-1.200417e+01
3.202739684387492e-03	-1.200422e+01
3.202749830342495e-03	-1.200423e+01
3.202754301348440e-03	-1.200423e+01
3.202768219811907e-03	-1.200423e+01
3.202773503976217e-03	-1.200423e+01
3.202776708622900e-03	-1.200423e+01
3.202778121191572e-03	-1.200423e+01
3.202787030993439e-03	-1.200424e+01
3.202931610969322e-03	-1.200428e+01
3.202948554626702e-03	-1.200428e+01
3.202956297203700e-03	-1.200429e+01
3.203177287502562e-03	-1.200435e+01
3.203226288770650e-03	-1.200436e+01
3.203238094291797e-03	-1.200437e+01
3.203254520062618e-03	-1.200437e+01
3.203260040921011e-03	-1.200438e+01
3.203263512856094e-03	-1.200438e+01
3.203265278180347e-03	-1.200438e+01
3.203267404199002e-03	-1.200438e+01
3.203330439058308e-03	-1.200440e+01
3.203434164933422e-03	-1.200443e+01
3.203440395272572e-03	-1.200443e+01
3.203645192055447e-03	-1.200449e+01
3.203721549946021e-03	-1.200452e+01
3.203736701998327e-03	-1.200452e+01
3.203743735911671e-03	-1.200452e+01
3.203748040301031e-03	-1.200452e+01
3.203751230898330e-03	-1.200453e+01
3.203753241349609e-03	-1.200453e+01
3.203757310714067e-03	-1.200453e+01
3.203863772839645e-03	-1.200456e+01
3.203922966591538e-03	-1.200458e+01
3.203926961212285e-03	-1.200458e+01
3.204024711921175e-03	-1.200461e+01
3.204203054982853e-03	-1.200467e+01
3.204213205241986e-03	-1.200467e+01
3.204229826299422e-03	-1.200468e+01
3.204235616282945e-03	-1.200468e+01
3.204239018094742e-03	-1.200468e+01
3.204240155271541e-03	-1.200468e+01
3.204243005021453e-03	-1.200468e+01
3.204319568174753e-03	-1.200471e+01
3.204406065030693e-03	-1.200473e+01
3.204411581214464e-03	-1.200474e+01
3.204476707566020e-03	-1.200476e+01
3.204678234486258e-03	-1.200482e+01
3.204695295518354e-03	-1.200483e+01
3.204703145717560e-03	-1.200483e+01
3.204718960178154e-03	-1.200484e+01
3.204723327343606e-03	-1.200484e+01
3.204725768721567e-03	-1.200484e+01
3.204727265177921e-03	-1.200484e+01
3.204740424738858e-03	-1.200485e+01
3.204853228404638e-03	-1.200488e+01
3.204895888995291e-03	-1.200490e+01
3.204899161364318e-03	-1.200490e+01
3.204959703741914e-03	-1.200492e+01
3.205158365263743e-03	-1.200499e+01
3.205184333322317e-03	-1.200500e+01
3.205191927195353e-03	-1.200500e+01
3.205209013769107e-03	-1.200500e+01
3.205211982962224e-03	-1.200501e+01
3.205213343823879e-03	-1.200501e+01
3.205214242700863e-03	-1.200501e+01
3.205217602947617e-03	-1.200501e+01
3.205279181669663e-03	-1.200503e+01
3.205373203431927e-03	-1.200506e+01
3.205384756383564e-03	-1.200507e+01
3.205396032572631e-03	-1.200507e+01
3.205630693961089e-03	-1.200515e+01
3.205673159255026e-03	-1.200517e+01
3.205687113078981e-03	-1.200517e+01
3.205695454606091e-03	-1.200518e+01
3.205699423933280e-03	-1.200518e+01
3.205701233519172e-03	-1.200518e+01
3.205702940531770e-03	-1.200518e+01
3.205747820889865e-03	-1.200519e+01
3.205842198945589e-03	-1.200523e+01
3.205871854592882e-03	-1.200524e+01
3.205875838790961e-03	-1.200524e+01
3.205999816680369e-03	-1.200528e+01
3.206153829067705e-03	-1.200534e+01
3.206164924514827e-03	-1.200534e+01
3.206180363186380e-03	-1.200535e+01
3.206186079793269e-03	-1.200535e+01
3.206189192435816e-03	-1.200535e+01
3.206190815046604e-03	-1.200535e+01
3.206196659401416e-03	-1.200536e+01
3.206291337479014e-03	-1.200539e+01
3.206359136749745e-03	-1.200542e+01
3.206364402045682e-03	-1.200542e+01
3.206392011771949e-03	-1.200543e+01
3.206623172154447e-03	-1.200551e+01
3.206648291240197e-03	-1.200552e+01
3.206656418685846e-03	-1.200553e+01
3.206669740801609e-03	-1.200553e+01
3.206673271116743e-03	-1.200553e+01
3.206676558338290e-03	-1.200553e+01
3.206677703794188e-03	-1.200553e+01
3.206678311745499e-03	-1.200553e+01
3.206680285943999e-03	-1.200554e+01
3.206712846456849e-03	-1.200555e+01
3.206816307547601e-03	-1.200559e+01
3.206849822926949e-03	-1.200560e+01
3.206854968029513e-03	-1.200560e+01
3.207032035294704e-03	-1.200567e+01
3.207128275984080e-03	-1.200570e+01
3.207140532049114e-03	-1.200571e+01
3.207152016488691e-03	-1.200571e+01
3.207159397065554e-03	-1.200572e+01
3.207163146575636e-03	-1.200572e+01
3.207165955007924e-03	-1.200572e+01
3.207167316689593e-03	-1.200572e+01
3.207178126883294e-03	-1.200572e+01
3.207329230934104e-03	-1.200578e+01
3.207336907708830e-03	-1.200578e+01
3.207368631086999e-03	-1.200580e+01
3.207521498904073e-03	-1.200586e+01
3.207543703433964e-03	-1.200586e+01
3.207558241223817e-03	-1.200587e+01
3.207611399946327e-03	-1.200589e+01
3.207622753522978e-03	-1.200589e+01
3.207627440451039e-03	-1.200590e+01
3.207643108802845e-03	-1.200590e+01
3.207646164374329e-03	-1.200590e+01
3.207649223011862e-03	-1.200591e+01
3.207651351761118e-03	-1.200591e+01
3.207653366221754e-03	-1.200591e+01
3.207655696005272e-03	-1.200591e+01
3.207659205270476e-03	-1.200591e+01
3.207741367925147e-03	-1.200594e+01
3.207821851070524e-03	-1.200597e+01
3.207825733287537e-03	-1.200597e+01
3.207904183370074e-03	-1.200601e+01
3.208102384337392e-03	-1.200608e+01
3.208111497231297e-03	-1.200609e+01
3.208115305452363e-03	-1.200609e+01
3.208130042507508e-03	-1.200609e+01
3.208134823347560e-03	-1.200610e+01
3.208137936134373e-03	-1.200610e+01
3.208140388215828e-03	-1.200610e+01
3.208141571448390e-03	-1.200610e+01
3.208143274611370e-03	-1.200610e+01
3.208168426787424e-03	-1.200611e+01
3.208258936881913e-03	-1.200615e+01
3.208308983480715e-03	-1.200617e+01
3.208314025576084e-03	-1.200617e+01
3.208447655316679e-03	-1.200622e+01
3.208597209102436e-03	-1.200628e+01
3.208604194019965e-03	-1.200628e+01
3.208620908729860e-03	-1.200629e+01
3.208624224883459e-03	-1.200629e+01
3.208626814040926e-03	-1.200629e+01
3.208630063454557e-03	-1.200629e+01
3.208631378497140e-03	-1.200630e+01
3.208636817017739e-03	-1.200630e+01
3.208699049118383e-03	-1.200632e+01
3.208792734865088e-03	-1.200636e+01
3.208801146316188e-03	-1.200636e+01
3.208845473384492e-03	-1.200638e+01
3.209073913781439e-03	-1.200647e+01
3.209087084597714e-03	-1.200648e+01
3.209091826816983e-03	-1.200648e+01
3.209094960495582e-03	-1.200648e+01
3.209110832829976e-03	-1.200649e+01
3.209113509727106e-03	-1.200649e+01
3.209116756991708e-03	-1.200649e+01
3.209119279488920e-03	-1.200649e+01
3.209120572424659e-03	-1.200649e+01
3.209133953673019e-03	-1.200650e+01
3.209266668648488e-03	-1.200655e+01
3.209288564388711e-03	-1.200656e+01
3.209292601399666e-03	-1.200656e+01
3.209430908565410e-03	-1.200662e+01
3.209570849945520e-03	-1.200668e+01
3.209579267237864e-03	-1.200668e+01
3.209587846986365e-03	-1.200668e+01
3.209598331978660e-03	-1.200669e+01
3.209603203220296e-03	-1.200669e+01
3.209606197174707e-03	-1.200669e+01
3.209607645817354e-03	-1.200669e+01
3.209622462198321e-03	-1.200670e+01
3.209731127058245e-03	-1.200674e+01
3.209775589116575e-03	-1.200676e+01
3.209780730500218e-03	-1.200676e+01
3.209953147854863e-03	-1.200683e+01
3.210059722512635e-03	-1.200688e+01
3.210066985377992e-03	-1.200688e+01
3.210079500687446e-03	-1.200688e+01
3.210087654539708e-03	-1.200689e+01
3.210090609915665e-03	-1.200689e+01
3.210092768935234e-03	-1.200689e+01
3.210093700426494e-03	-1.200689e+01
3.210095449985479e-03	-1.200689e+01
3.210133675682117e-03	-1.200691e+01
3.210253477685947e-03	-1.200696e+01
3.210265401338867e-03	-1.200696e+01
3.210280324407188e-03	-1.200697e+01
3.210502076223894e-03	-1.200706e+01
3.210550299823338e-03	-1.200708e+01
3.210555142301813e-03	-1.200708e+01
3.210571241725911e-03	-1.200708e+01
3.210575092557029e-03	-1.200709e+01
3.210577863542381e-03	-1.200709e+01
3.210580063846400e-03	-1.200709e+01
3.210580759149085e-03	-1.200709e+01
3.210581325794128e-03	-1.200709e+01
3.210583936632509e-03	-1.200709e+01
3.210666343364622e-03	-1.200712e+01
3.210749097808658e-03	-1.200716e+01
3.210753100273590e-03	-1.200716e+01
3.210799917454338e-03	-1.200718e+01
3.211028901804203e-03	-1.200727e+01
3.211041580699565e-03	-1.200728e+01
3.211050266332515e-03	-1.200728e+01
3.211064722280790e-03	-1.200729e+01
3.211068400113818e-03	-1.200729e+01
3.211070523159872e-03	-1.200729e+01
3.211072481546636e-03	-1.200729e+01
3.211120341262692e-03	-1.200731e+01
3.211231526069435e-03	-1.200735e+01
3.211239296819136e-03	-1.200736e+01
3.211244019791329e-03	-1.200736e+01
3.211412523216910e-03	-1.200743e+01
3.211525796715751e-03	-1.200747e+01
3.211531000923236e-03	-1.200748e+01
3.211548305318062e-03	-1.200748e+01
3.211553664011881e-03	-1.200748e+01
3.211556520148436e-03	-1.200749e+01
3.211558774689126e-03	-1.200749e+01
3.211560677057618e-03	-1.200749e+01
3.211605233986115e-03	-1.200751e+01
3.211723203817841e-03	-1.200755e+01
3.211729768486760e-03	-1.200756e+01
3.211761139757251e-03	-1.200757e+01
3.212008762376324e-03	-1.200767e+01
3.212020285218851e-03	-1.200767e+01
3.212034299712685e-03	-1.200768e+01
3.212041683330116e-03	-1.200768e+01
3.212045051298300e-03	-1.200768e+01
3.212046774384926e-03	-1.200768e+01
3.212050448270249e-03	-1.200768e+01
3.212127463561846e-03	-1.200771e+01
3.212211055645613e-03	-1.200775e+01
3.212217543726834e-03	-1.200775e+01
3.212228135236159e-03	-1.200776e+01
3.212460294839768e-03	-1.200785e+01
3.212498665420397e-03	-1.200786e+01
3.212509258166698e-03	-1.200787e+01
3.212523538260374e-03	-1.200787e+01
3.212527866927154e-03	-1.200787e+01
3.212531373342607e-03	-1.200787e+01
3.212533780750401e-03	-1.200788e+01
3.212534767192792e-03	-1.200788e+01
3.212536019384284e-03	-1.200788e+01
3.212546589028021e-03	-1.200788e+01
3.212615798038528e-03	-1.200791e+01
3.212675289527245e-03	-1.200793e+01
3.212706427627931e-03	-1.200794e+01
3.212714434912019e-03	-1.200795e+01
3.212935052301167e-03	-1.200803e+01
3.212983887899786e-03	-1.200805e+01
3.212995802301855e-03	-1.200806e+01
3.213013546564689e-03	-1.200806e+01
3.213018961726806e-03	-1.200806e+01
3.213021909044470e-03	-1.200807e+01
3.213023036980226e-03	-1.200807e+01
3.213024422141624e-03	-1.200807e+01
3.213037402731166e-03	-1.200807e+01
3.213185992879635e-03	-1.200813e+01
3.213193104930447e-03	-1.200813e+01
3.213241492804876e-03	-1.200815e+01
3.213468104479218e-03	-1.200824e+01
3.213482218061331e-03	-1.200824e+01
3.213484744438773e-03	-1.200824e+01
3.213496705433388e-03	-1.200825e+01
3.213506047831961e-03	-1.200825e+01
3.213508495484619e-03	-1.200825e+01
3.213509641332707e-03	-1.200825e+01
3.213510234157738e-03	-1.200825e+01
3.213511385132928e-03	-1.200825e+01
3.213522189080147e-03	-1.200826e+01
3.213675330101573e-03	-1.200831e+01
3.213683491779147e-03	-1.200832e+01
3.213728094733921e-03	-1.200833e+01
3.213956043313359e-03	-1.200842e+01
3.213968039857832e-03	-1.200842e+01
3.213974726646796e-03	-1.200842e+01
3.213991358902845e-03	-1.200843e+01
3.213995351604722e-03	-1.200843e+01
3.213997927499350e-03	-1.200843e+01
3.213999356581444e-03	-1.200843e+01
3.214013963289863e-03	-1.200844e+01
3.214163099000185e-03	-1.200849e+01
3.214168039228389e-03	-1.200850e+01
3.214186849349135e-03	-1.200850e+01
3.214417284342511e-03	-1.200858e+01
3.214453600748035e-03	-1.200860e+01
3.214459539862282e-03	-1.200860e+01
3.214475895883476e-03	-1.200861e+01
3.214480371824592e-03	-1.200861e+01
3.214482660172678e-03	-1.200861e+01
3.214483364435563e-03	-1.200861e+01
3.214484708819848e-03	-1.200861e+01
3.214499221273113e-03	-1.200861e+01
3.214640042244654e-03	-1.200866e+01
3.214655824331299e-03	-1.200867e+01
3.214664216365217e-03	-1.200867e+01
3.214875617518531e-03	-1.200875e+01
3.214937856834900e-03	-1.200877e+01
3.214945774508339e-03	-1.200877e+01
3.214964049688689e-03	-1.200878e+01
3.214968009759255e-03	-1.200878e+01
3.214970980450101e-03	-1.200878e+01
3.214972582635649e-03	-1.200878e+01
3.214973247034983e-03	-1.200878e+01
3.214975065798085e-03	-1.200878e+01
3.215020097379852e-03	-1.200880e+01
3.215134148704240e-03	-1.200883e+01
3.215142741144326e-03	-1.200884e+01
3.215148812219938e-03	-1.200884e+01
3.215346016373468e-03	-1.200891e+01
3.215423217432608e-03	-1.200893e+01
3.215433635512870e-03	-1.200894e+01
3.215451202736051e-03	-1.200894e+01
3.215456569929906e-03	-1.200894e+01
3.215459146597892e-03	-1.200894e+01
3.215459999416138e-03	-1.200894e+01
3.215460776341765e-03	-1.200894e+01
3.215463667154064e-03	-1.200895e+01
3.215524558855807e-03	-1.200897e+01
3.215620845671447e-03	-1.200900e+01
3.215633025918821e-03	-1.200900e+01
3.215644227026878e-03	-1.200900e+01
3.215882080799707e-03	-1.200908e+01
3.215912755506410e-03	-1.200909e+01
3.215921787327617e-03	-1.200910e+01
3.215925280818838e-03	-1.200910e+01
3.215940198046524e-03	-1.200910e+01
3.215944596425667e-03	-1.200910e+01
3.215946613961199e-03	-1.200910e+01
3.215947736776807e-03	-1.200910e+01
3.215955439548817e-03	-1.200911e+01
3.216012713157330e-03	-1.200912e+01
3.216113926321145e-03	-1.200916e+01
3.216119408334486e-03	-1.200916e+01
3.216263274491712e-03	-1.200920e+01
3.216404103583798e-03	-1.200925e+01
3.216409501702820e-03	-1.200925e+01
3.216426241026171e-03	-1.200925e+01
3.216430190922122e-03	-1.200925e+01
3.216435188975192e-03	-1.200926e+01
3.216436908984057e-03	-1.200926e+01
3.216440813202720e-03	-1.200926e+01
3.216545081726134e-03	-1.200929e+01
3.216605475595116e-03	-1.200931e+01
3.216610474276711e-03	-1.200931e+01
3.216779484132273e-03	-1.200936e+01
3.216884537740476e-03	-1.200939e+01
3.216894579529145e-03	-1.200939e+01
3.216909208069928e-03	-1.200940e+01
3.216918394324171e-03	-1.200940e+01
3.216922227499738e-03	-1.200940e+01
3.216924185693251e-03	-1.200940e+01
3.216926049354738e-03	-1.200940e+01
3.216970185431690e-03	-1.200942e+01
3.217087605330860e-03	-1.200945e+01
3.217094940428204e-03	-1.200945e+01
3.217177642515103e-03	-1.200947e+01
3.217373338495955e-03	-1.200953e+01
3.217385194120786e-03	-1.200953e+01
3.217400672029671e-03	-1.200954e+01
3.217407128500079e-03	-1.200954e+01
3.217410792721679e-03	-1.200954e+01
3.217412399462895e-03	-1.200954e+01
3.217416831144352e-03	-1.200954e+01
3.217526004821262e-03	-1.200957e+01
3.217581530792877e-03	-1.200959e+01
3.217589299100866e-03	-1.200959e+01
3.217808137981389e-03	-1.200965e+01
3.217869168626235e-03	-1.200967e+01
3.217884069512590e-03	-1.200967e+01
3.217891849500947e-03	-1.200967e+01
3.217895841006915e-03	-1.200967e+01
3.217898114859262e-03	-1.200967e+01
3.217899716404632e-03	-1.200967e+01
3.217909063982876e-03	-1.200968e+01
3.218053365211065e-03	-1.200971e+01
3.218067507219524e-03	-1.200972e+01
3.218075577103697e-03	-1.200972e+01
3.218294400549312e-03	-1.200978e+01
3.218352362880302e-03	-1.200979e+01
3.218361500586709e-03	-1.200979e+01
3.218376837222853e-03	-1.200980e+01
3.218382555519032e-03	-1.200980e+01
3.218385659678085e-03	-1.200980e+01
3.218387243122391e-03	-1.200980e+01
3.218391789189651e-03	-1.200980e+01
3.218442342825234e-03	-1.200981e+01
3.218525343912728e-03	-1.200983e+01
3.218556598022613e-03	-1.200984e+01
3.218562011740896e-03	-1.200984e+01
3.218730697436625e-03	-1.200988e+01
3.218832611672571e-03	-1.200991e+01
3.218846660068252e-03	-1.200991e+01
3.218849407064957e-03	-1.200991e+01
3.218863974214795e-03	-1.200991e+01
3.218870182918749e-03	-1.200991e+01
3.218873135754825e-03	-1.200992e+01
3.218874125166340e-03	-1.200992e+01
3.218874942402699e-03	-1.200992e+01
3.218878597662191e-03	-1.200992e+01
3.218971974311358e-03	-1.200994e+01
3.219042278320104e-03	-1.200995e+01
3.219047102665171e-03	-1.200996e+01
3.219138607115517e-03	-1.200998e+01
3.219314845200895e-03	-1.201002e+01
3.219332547209777e-03	-1.201002e+01
3.219338914768056e-03	-1.201002e+01
3.219354400074367e-03	-1.201002e+01
3.219359439059977e-03	-1.201003e+01
3.219362900922337e-03	-1.201003e+01
3.219364424991601e-03	-1.201003e+01
3.219367026362205e-03	-1.201003e+01
3.219440890014836e-03	-1.201004e+01
3.219531489687504e-03	-1.201006e+01
3.219535286256394e-03	-1.201006e+01
3.219600808200430e-03	-1.201008e+01
3.219812236836531e-03	-1.201012e+01
3.219823392038048e-03	-1.201012e+01
3.219840594795168e-03	-1.201013e+01
3.219845267433667e-03	-1.201013e+01
3.219847422690225e-03	-1.201013e+01
3.219850486649336e-03	-1.201013e+01
3.219852268382597e-03	-1.201013e+01
3.219865771479422e-03	-1.201013e+01
3.219992457439412e-03	-1.201016e+01
3.220019046897186e-03	-1.201016e+01
3.220025404064634e-03	-1.201016e+01
3.220224699699278e-03	-1.201020e+01
3.220301994292533e-03	-1.201022e+01
3.220312188058792e-03	-1.201022e+01
3.220328013512010e-03	-1.201022e+01
3.220331910401107e-03	-1.201022e+01
3.220334880384496e-03	-1.201022e+01
3.220336739525968e-03	-1.201022e+01
3.220337503111835e-03	-1.201022e+01
3.220338749243140e-03	-1.201023e+01
3.220350780658429e-03	-1.201023e+01
3.220499857395170e-03	-1.201025e+01
3.220510392714993e-03	-1.201026e+01
3.220532693736661e-03	-1.201026e+01
3.220761555355196e-03	-1.201030e+01
3.220796245720749e-03	-1.201031e+01
3.220800861171501e-03	-1.201031e+01
3.220819782559833e-03	-1.201031e+01
3.220823161783737e-03	-1.201031e+01
3.220826103741444e-03	-1.201031e+01
3.220827683477533e-03	-1.201031e+01
3.220828998657772e-03	-1.201031e+01
3.220840466719256e-03	-1.201032e+01
3.220935746611784e-03	-1.201033e+01
3.220996844032703e-03	-1.201034e+01
3.221001321023480e-03	-1.201034e+01
3.221136339007814e-03	-1.201037e+01
3.221273580481523e-03	-1.201039e+01
3.221284777508941e-03	-1.201039e+01
3.221294931079987e-03	-1.201039e+01
3.221306385701526e-03	-1.201040e+01
3.221311727661387e-03	-1.201040e+01
3.221315313546103e-03	-1.201040e+01
3.221316592383105e-03	-1.201040e+01
3.221320687735785e-03	-1.201040e+01
3.221427880813866e-03	-1.201042e+01
3.221483794089655e-03	-1.201042e+01
3.221488052315974e-03	-1.201042e+01
3.221625749068003e-03	-1.201045e+01
3.221762626882932e-03	-1.201047e+01
3.221775976841084e-03	-1.201047e+01
3.221789837210423e-03	-1.201047e+01
3.221796580966834e-03	-1.201047e+01
3.221799429372222e-03	-1.201047e+01
3.221801671199374e-03	-1.201047e+01
3.221802587673941e-03	-1.201047e+01
3.221803573479722e-03	-1.201047e+01
3.221809455655610e-03	-1.201048e+01
3.221916948459850e-03	-1.201049e+01
3.221971650893022e-03	-1.201050e+01
3.221975682282004e-03	-1.201050e+01
3.222104733851857e-03	-1.201052e+01
3.222259504886614e-03	-1.201054e+01
3.222265732665844e-03	-1.201054e+01
3.222282132145495e-03	-1.201054e+01
3.222285914449728e-03	-1.201054e+01
3.222289185034703e-03	-1.201054e+01
3.222291059658935e-03	-1.201054e+01
3.222293270666454e-03	-1.201055e+01
3.222354936758023e-03	-1.201055e+01
3.222460167868541e-03	-1.201057e+01
3.222464645802229e-03	-1.201057e+01
3.222599602216501e-03	-1.201059e+01
3.222737190224529e-03	-1.201061e+01
3.222747625302724e-03	-1.201061e+01
3.222751166787247e-03	-1.201061e+01
3.222765120763088e-03	-1.201061e+01
3.222771699181174e-03	-1.201061e+01
3.222774844695659e-03	-1.201061e+01
3.222776291144465e-03	-1.201061e+01
3.222777303665693e-03	-1.201061e+01
3.222782375543885e-03	-1.201061e+01
3.222876281586374e-03	-1.201062e+01
3.222934975206631e-03	-1.201063e+01
3.222949029895561e-03	-1.201063e+01
3.222979751614524e-03	-1.201064e+01
3.223212389332663e-03	-1.201067e+01
3.223232186004608e-03	-1.201067e+01
3.223238575897725e-03	-1.201067e+01
3.223256168351214e-03	-1.201067e+01
3.223258835589154e-03	-1.201067e+01
3.223263156708240e-03	-1.201067e+01
3.223264930252437e-03	-1.201067e+01
3.223265788694060e-03	-1.201067e+01
3.223267879053796e-03	-1.201067e+01
3.223330565329168e-03	-1.201068e+01
3.223431643362123e-03	-1.201069e+01
3.223436263371126e-03	-1.201069e+01
3.223503281387093e-03	-1.201070e+01
3.223709308297143e-03	-1.201073e+01
3.223723249576391e-03	-1.201073e+01
3.223737464579135e-03	-1.201073e+01
3.223744355859138e-03	-1.201073e+01
3.223747661029167e-03	-1.201073e+01
3.223750343510770e-03	-1.201073e+01
3.223752302636042e-03	-1.201073e+01
3.223754961948549e-03	-1.201073e+01
3.223812241248927e-03	-1.201074e+01
3.223911333985855e-03	-1.201075e+01
3.223920569814753e-03	-1.201075e+01
3.223933070974324e-03	-1.201075e+01
3.224162454675071e-03	-1.201078e+01
3.224207433632358e-03	-1.201078e+01
3.224213676741668e-03	-1.201078e+01
3.224229419958881e-03	-1.201078e+01
3.224233934542636e-03	-1.201079e+01
3.224237802459813e-03	-1.201079e+01
3.224238931204707e-03	-1.201079e+01
3.224239441304871e-03	-1.201079e+01
3.224240899809121e-03	-1.201079e+01
3.224260021614148e-03	-1.201079e+01
3.224405191797840e-03	-1.201080e+01
3.224411752749456e-03	-1.201080e+01
3.224443075768801e-03	-1.201081e+01
3.224678499092275e-03	-1.201083e+01
3.224693663866947e-03	-1.201083e+01
3.224703850171558e-03	-1.201083e+01
3.224718416075270e-03	-1.201084e+01
3.224723854447618e-03	-1.201084e+01
3.224727179817982e-03	-1.201084e+01
3.224728405305523e-03	-1.201084e+01
3.224731403420014e-03	-1.201084e+01
3.224785289137309e-03	-1.201084e+01
3.224889960927072e-03	-1.201085e+01
3.224897703088837e-03	-1.201085e+01
3.224929899708556e-03	-1.201086e+01
3.225170198211297e-03	-1.201088e+01
3.225184201039653e-03	-1.201088e+01
3.225189864623111e-03	-1.201088e+01
3.225206828939525e-03	-1.201089e+01
3.225210161883629e-03	-1.201089e+01
3.225213160013708e-03	-1.201089e+01
3.225215961124751e-03	-1.201089e+01
3.225217484985505e-03	-1.201089e+01
3.225240177934985e-03	-1.201089e+01
3.225338876908640e-03	-1.201090e+01
3.225383095462437e-03	-1.201090e+01
3.225385639726673e-03	-1.201090e+01
3.225429476552265e-03	-1.201091e+01
3.225657198190187e-03	-1.201093e+01
3.225676455234175e-03	-1.201093e+01
3.225689554198953e-03	-1.201093e+01
3.225696522861309e-03	-1.201093e+01
3.225700343503650e-03	-1.201093e+01
