time	V(out)
2.047893028053377e-03	1.636556e+00
2.050199385708592e-03	1.481813e+00
2.050905724889490e-03	1.685959e+00
2.052844451747444e-03	1.591066e+00
2.053143442526237e-03	1.640730e+00
2.055463920626201e-03	1.485263e+00
2.056175530252237e-03	1.700501e+00
2.058383016866810e-03	1.645446e+00
2.060564039482344e-03	1.503229e+00
2.061375123800751e-03	1.693629e+00
2.063307477935098e-03	1.598598e+00
2.063613332341619e-03	1.650124e+00
2.065915620004603e-03	1.497289e+00
2.066595607508796e-03	1.696796e+00
2.068826746638609e-03	1.654239e+00
2.071104474834337e-03	1.501257e+00
2.071801330998018e-03	1.701842e+00
2.073725275560810e-03	1.606446e+00
2.076115274594545e-03	1.525484e+00
2.076995905149897e-03	1.705194e+00
2.078921321826014e-03	1.611063e+00
2.079398277704279e-03	1.695490e+00
2.082179248642616e-03	1.709205e+00
2.083285273805662e-03	1.702923e+00
2.084407723912668e-03	1.667528e+00
2.086680606512648e-03	1.513879e+00
2.087874328718132e-03	1.762804e+00
2.089579293075126e-03	1.672004e+00
2.091844543011124e-03	1.518996e+00
2.092957965533588e-03	1.770684e+00
2.094740467837738e-03	1.676421e+00
2.096993950861630e-03	1.524619e+00
2.097661379810029e-03	1.720723e+00
2.099568667329771e-03	1.625080e+00
2.099891571080257e-03	1.680576e+00
2.102798777839100e-03	1.724433e+00
2.104705406517762e-03	1.628737e+00
2.105156731687922e-03	1.713685e+00
2.107925006225562e-03	1.728141e+00
2.109826837196811e-03	1.632810e+00
2.112371306034374e-03	1.540874e+00
2.113040063133776e-03	1.731895e+00
2.114937522805081e-03	1.635261e+00
2.116122078270311e-03	1.692748e+00
