time	I(I1)
2.029126252107031e-03	5.000000e+00
2.029818062980832e-03	5.000000e+00
2.032041118761205e-03	5.000000e+00
2.034416085509532e-03	5.000000e+00
2.035110262313552e-03	5.000000e+00
2.037354729044881e-03	5.000000e+00
2.039700431324106e-03	5.000000e+00
2.040386801293377e-03	5.000000e+00
2.042331988404867e-03	5.000000e+00
2.042632003837959e-03	5.000000e+00
2.044967786953018e-03	5.000000e+00
2.045655818950694e-03	5.000000e+00
2.047893028053377e-03	5.000000e+00
2.050199385708592e-03	5.000000e+00
2.050905724889490e-03	5.000000e+00
2.052844451747444e-03	5.000000e+00
2.053143442526237e-03	5.000000e+00
2.055463920626201e-03	5.000000e+00
2.056175530252237e-03	5.000000e+00
2.058383016866810e-03	5.000000e+00
2.060564039482344e-03	5.000000e+00
2.061375123800751e-03	5.000000e+00
2.063307477935098e-03	5.000000e+00
2.063613332341619e-03	5.000000e+00
2.065915620004603e-03	5.000000e+00
2.066595607508796e-03	5.000000e+00
2.068826746638609e-03	5.000000e+00
2.071104474834337e-03	5.000000e+00
2.071801330998018e-03	5.000000e+00
2.073725275560810e-03	5.000000e+00
2.076115274594545e-03	5.000000e+00
2.076995905149897e-03	5.000000e+00
2.078921321826014e-03	5.000000e+00
2.079398277704279e-03	5.000000e+00
2.082179248642616e-03	5.000000e+00
2.083285273805662e-03	5.000000e+00
2.084407723912668e-03	5.000000e+00
2.086680606512648e-03	5.000000e+00
2.087874328718132e-03	5.000000e+00
2.089579293075126e-03	5.000000e+00
2.091844543011124e-03	5.000000e+00
2.092957965533588e-03	5.000000e+00
2.094740467837738e-03	5.000000e+00
2.096993950861630e-03	5.000000e+00
2.097661379810029e-03	5.000000e+00
2.099568667329771e-03	5.000000e+00
2.099891571080257e-03	5.000000e+00
2.102798777839100e-03	5.000000e+00
2.104705406517762e-03	5.000000e+00
2.105156731687922e-03	5.000000e+00
2.107925006225562e-03	5.000000e+00
2.109826837196811e-03	5.000000e+00
2.112371306034374e-03	5.000000e+00
2.113040063133776e-03	5.000000e+00
2.114937522805081e-03	5.000000e+00
